witel;name;lat;lon;kandatel;status_occ;service_port;device_port;image
1;ODP-PKL-FN/40 FN/D03/40.01;-6.8872;109.6577;PEKALONGAN;GREEN;15;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FN/41 FN/D03/41.01;-6.8872;109.6583;PEKALONGAN;GREEN;11;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FN/42 FN/D03/42.01;-6.8871;109.6589;PEKALONGAN;BLACK;16;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hitam.png
1;ODP-PKL-FN/43 FN/D03/43.01;-6.8866;109.659;PEKALONGAN;BLACK;16;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hitam.png
1;ODP-PKL-FN/44 FN/D04/0144;-6.8883;109.6607;PEKALONGAN;GREEN;6;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FN/45 FN/D04/45.01;-6.8882;109.6602;PEKALONGAN;YELLOW;3;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FN/46 FN/D04/46.01;-6.8881;109.6594;PEKALONGAN;GREEN;15;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FN/47 FN/D04/47.01;-6.8882;109.6599;PEKALONGAN;GREEN;7;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FN/48 FN/D04/48.01;-6.8876;109.66;PEKALONGAN;GREEN;15;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FN/49 FN/D04/49.01;-6.8877;109.6605;PEKALONGAN;GREEN;6;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FN/50 FN/D04/50.01;-6.8873;109.6608;PEKALONGAN;GREEN;14;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FN/51 FN/D04/51.01;-6.8872;109.6604;PEKALONGAN;GREEN;7;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FN/52 FN/D04/52.01;-6.887;109.6593;PEKALONGAN;BLACK;16;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hitam.png
1;ODP-PKL-FN/53 FN/D04/53.01;-6.8871;109.66;PEKALONGAN;GREEN;15;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FN/54 FN/D04/54.01;-6.8867;109.6603;PEKALONGAN;YELLOW;3;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FN/55 FN/D04/55.01;-6.8864;109.6603;PEKALONGAN;BLACK;16;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hitam.png
1;ODP-PKL-FN/56 FN/D04/56.01;-6.8863;109.6609;PEKALONGAN;YELLOW;4;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FN/57 FN/D05/14.57;-6.8876;109.6664;PEKALONGAN;YELLOW;4;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FN/58 FN/D05/13.58;-6.887;109.6664;PEKALONGAN;YELLOW;2;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FN/59 FN/D05/12.59;-6.8867;109.6667;PEKALONGAN;YELLOW;9;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FN/60 FN/D05/11.60;-6.8861;109.6671;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FN/61 FN/D05/10.61;-6.8855;109.6669;PEKALONGAN;YELLOW;2;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FN/62 FN/D05/09.62;-6.8856;109.6674;PEKALONGAN;RED;2;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FN/67 FN/D05/05.67;-6.8859;109.6654;PEKALONGAN;YELLOW;4;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FN/68 FN/D05/05.68;-6.8859;109.6659;PEKALONGAN;YELLOW;2;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FN/71 FN/D05/71.01;-6.8854;109.6649;PEKALONGAN;YELLOW;4;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FN/72 FN/D05/72.01;-6.8861;109.6649;PEKALONGAN;GREEN;13;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FN/73 FN/D06/73.01;-6.889;109.6642;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FN/74 FN/D06/74.01;-6.8883;109.663;PEKALONGAN;GREEN;13;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FN/75 FN/D06/75.01;-6.8883;109.664;PEKALONGAN;YELLOW;17;48;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FN/76 FN/D06/76.01;-6.8882;109.6647;PEKALONGAN;YELLOW;2;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FN/77 FN/D06/77.01;-6.8877;109.6647;PEKALONGAN;GREEN;12;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FN/78 FN/D06/78.01;-6.8877;109.6642;PEKALONGAN;RED;1;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FN/79 FN/D06/79.01;-6.8878;109.663;PEKALONGAN;GREEN;6;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FN/80 FN/D06/80.01;-6.8873;109.6627;PEKALONGAN;YELLOW;3;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FN/81 FN/D06/81.01;-6.8873;109.663;PEKALONGAN;GREEN;7;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FN/82 FN/D06/82.01;-6.8872;109.6633;PEKALONGAN;GREEN;7;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FN/83 FN/D06/83.01;-6.8865;109.6619;PEKALONGAN;YELLOW;9;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FN/84 FN/D06/84.01;-6.8865;109.6627;PEKALONGAN;GREEN;5;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FN/85 FN/D06/85.01;-6.8869;109.6636;PEKALONGAN;YELLOW;4;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FN/86 FN/D06/86.01;-6.8872;109.6636;PEKALONGAN;YELLOW;4;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FN/87 FN/D06/87.01;-6.8872;109.6639;PEKALONGAN;YELLOW;3;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FN/88 FN/D06/88.01;-6.8872;109.6647;PEKALONGAN;YELLOW;2;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FN/89 FN/D06/89.01;-6.8867;109.6647;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FN/90 FN/D07/08.90;-6.8876;109.6676;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FN/91 FN/D07/07.91;-6.8887;109.6656;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FN/92 FN/D07/92.01;-6.8883;109.6662;PEKALONGAN;YELLOW;3;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FN/93 FN/D07/93.01;-6.8878;109.6659;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FN/94 FN/D07/05.94;-6.8867;109.6662;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FN/95 FN/D07/04.95;-6.8862;109.6658;PEKALONGAN;GREEN;5;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FN/96 FN/D07/03.96;-6.8868;109.6655;PEKALONGAN;YELLOW;4;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FN/97 FN/D07/02.97;-6.8876;109.6649;PEKALONGAN;YELLOW;3;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FN/98 FN/D07/01.98;-6.8872;109.6649;PEKALONGAN;GREEN;5;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FN/99 FN/D08/99.01;-6.8893;109.6601;PEKALONGAN;GREEN;5;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FQ/01 FQ/D01/01.01;-6.8935;109.6692;PEKALONGAN;GREEN;10;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FQ/029 FQ/D01/029.01;-6.893948;109.668469;PEKALONGAN;BLACK;8;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hitam.png
1;ODP-PKL-FQ/02 FQ/D01/02.01;-6.8934;109.6689;PEKALONGAN;YELLOW;2;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FQ/030 FQ/D01/030.01;-6.893359;109.666994;PEKALONGAN;GREEN;6;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FQ/031 FQ/D01/031.01;-6.89184;109.667404;PEKALONGAN;BLACK;8;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hitam.png
1;ODP-PKL-FQ/03 FQ/D01/03.01;-6.8935;109.6685;PEKALONGAN;YELLOW;4;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FQ/04 FQ/D01/04.01;-6.894;109.6681;PEKALONGAN;YELLOW;2;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FQ/05 FQ/D01/05.01;-6.8934;109.6678;PEKALONGAN;GREEN;11;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FQ/06 FQ/D01/06.01;-6.8938;109.6669;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FQ/07 FQ/D01/07.01;-6.8931;109.6681;PEKALONGAN;YELLOW;2;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FQ/08 FQ/D01/08.01;-6.8927;109.6679;PEKALONGAN;YELLOW;3;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FQ/09 FQ/D01/09.01;-6.893;109.6671;PEKALONGAN;YELLOW;7;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FQ/10 FQ/D01/10.01;-6.8923;109.6673;PEKALONGAN;RED;1;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FQ/11 FQ/D01/11.01;-6.8908;109.6677;PEKALONGAN;YELLOW;6;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FQ/12 FQ/D02/12.01;-6.893;109.6691;PEKALONGAN;GREEN;15;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FQ/13 FQ/D02/13.01;-6.8931;109.6697;PEKALONGAN;GREEN;14;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FQ/14 FQ/D02/14.01;-6.8926;109.6699;PEKALONGAN;GREEN;6;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FQ/15 FQ/D02/15.01;-6.8926;109.6691;PEKALONGAN;GREEN;13;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FQ/16 FQ/D02/16.01;-6.8924;109.6686;PEKALONGAN;RED;1;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FQ/17 FQ/D02/17.01;-6.8921;109.6687;PEKALONGAN;BLACK;16;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hitam.png
1;ODP-PKL-FQ/18 FQ/D02/18.01;-6.8923;109.6683;PEKALONGAN;RED;1;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FQ/19 FQ/D02/19.01;-6.8919;109.6677;PEKALONGAN;RED;1;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FQ/20 FQ/D02/20.01;-6.8922;109.6693;PEKALONGAN;GREEN;13;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FQ/21 FQ/D02/21.01;-6.8916;109.6695;PEKALONGAN;GREEN;7;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FQ/22 FQ/D02/22.01;-6.8916;109.6692;PEKALONGAN;YELLOW;4;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FQ/23 FQ/D02/23.01;-6.8916;109.6689;PEKALONGAN;YELLOW;9;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FQ/24 FQ/D02/24.01;-6.8914;109.6682;PEKALONGAN;YELLOW;3;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FQ/25 FQ/D02/25.01;-6.8915;109.6678;PEKALONGAN;YELLOW;9;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FQ/26 FQ/D03/26.01;-6.891;109.6689;PEKALONGAN;GREEN;13;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FQ/27 FQ/D03/27.01;-6.8904;109.6683;PEKALONGAN;GREEN;7;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FQ/28 FQ/D03/28.01;-6.8904;109.6678;PEKALONGAN;GREEN;10;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FR/001 FR/D01/001.01;-6.8978;109.6653;PEKALONGAN;YELLOW;2;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FR/002 FR/D01/002.01;-6.8986;109.667;PEKALONGAN;RED;1;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FS/008 FS/D01/008.01;-6.9038;109.674;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FS/010 FS/D02/010.01;-6.899626;109.670034;PEKALONGAN;RED;1;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FS/011 FS/D01/011.01;-6.902818;109.672549;PEKALONGAN;YELLOW;4;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FS/012 FS/D01/012.01;-6.901157;109.674412;PEKALONGAN;GREEN;11;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FS/013 FS/D01/013.01;-6.898887;109.667235;PEKALONGAN;GREEN;6;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FS/014 FS/D01/014.01;-6.899929;109.675269;PEKALONGAN;GREEN;6;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FS/016 FS/D01/016.01;-6.899514;109.670351;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FS/017 FS/D01/017.01;-6.899898;109.671632;PEKALONGAN;YELLOW;3;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FS/019 FS/D01/019.01;-6.899578;109.666034;PEKALONGAN;YELLOW;4;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FS/01 FS/D01/01.01;-6.9012;109.6758;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FS/020 FS/D01/020.01;-6.899901;109.667072;PEKALONGAN;GREEN;5;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FS/021 FS/D01/021.01;-6.905027;109.673584;PEKALONGAN;BLACK;8;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hitam.png
1;ODP-PKL-FS/022 FS/D01/022.01;-6.902886;109.672954;PEKALONGAN;GREEN;6;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FS/023 FS/D01/023.01;-6.901849;109.673905;PEKALONGAN;YELLOW;4;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FS/024 FS/D01/024.01;-6.901272;109.67536;PEKALONGAN;GREEN;7;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FS/025 FS/D02/025.01;-6.899456;109.669348;PEKALONGAN;BLACK;8;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hitam.png
1;ODP-PKL-FS/026 FS/D02/026.01;-6.901099;109.671812;PEKALONGAN;BLACK;8;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hitam.png
1;ODP-PKL-FS/027 FS/D02/027.01;-6.901726;109.671502;PEKALONGAN;GREEN;6;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FS/02 FS/D01/02.01;-6.9013;109.6759;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FS/03 FS/D01/03.01;-6.903;109.6715;PEKALONGAN;YELLOW;7;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FS/04 FS/D04/04.01;-6.9004;109.6722;PEKALONGAN;YELLOW;9;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FS/06 FS/D01/06.01;-6.901;109.6736;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FS/07 FS/D01/07.01;-6.901;109.6733;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FS/09 FS/D01/09.01;-6.902415;109.671402;PEKALONGAN;YELLOW;4;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FT/002 FT/D01/002.01;-6.9016;109.6822;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FT/005 FT/D01/005.01;-6.901607;109.681755;PEKALONGAN;YELLOW;4;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FU/008 FU/D01/008.01;-6.904232;109.665182;PEKALONGAN;RED;1;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FU/01 FU/D01/01.01;-6.9051;109.6647;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FU/02 FU/D01/01.02;-6.9046;109.6638;PEKALONGAN;RED;1;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FV/001 FV/D01/001.01;-6.8887;109.6733;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FV/002 FV/D01/002.01;-6.8878;109.6757;PEKALONGAN;RED;1;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FV/003 FV/D01/003.01;-6.887626;109.675508;PEKALONGAN;RED;1;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FV/004 FV/D01/004.01;-6.889238;109.675216;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FV/005 FV/D01/005.01;-6.888183;109.675541;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FV/006 FV/D01/006.01;-6.888821;109.675729;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FV/007 FV/D01/007.01;-6.886211;109.675564;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FV/009 FV/D01/009.01;-6.885609;109.674836;PEKALONGAN;RED;1;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FV/010 FV/D01/010.01;-6.886765;109.675455;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FV/011 FV/D01/011.01;-6.885476;109.674395;PEKALONGAN;GREEN;5;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FV/012 FV/D01/012.01;-6.889025;109.674267;PEKALONGAN;GREEN;11;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FV/013 FV/D01/013.01;-6.888106;109.673828;PEKALONGAN;YELLOW;8;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FV/014 FV/D01/014.01;-6.88809;109.675742;PEKALONGAN;YELLOW;8;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FV/015 FV/D01/015.01;-6.887314;109.6755;PEKALONGAN;YELLOW;9;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FV/018 FV/D01/018.01;-6.889256;109.675325;PEKALONGAN;YELLOW;4;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FV/019 FV/D01/019.01;-6.88891;109.673899;PEKALONGAN;YELLOW;4;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FV/020 FV/D01/020.01;-6.8862;109.67538;PEKALONGAN;GREEN;6;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FV/021 FV/D01/021.01;-6.888141;109.674664;PEKALONGAN;GREEN;7;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FW/001 FW/D01/001.01;-6.8917;109.6773;PEKALONGAN;YELLOW;8;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FW/002 FW/D02/002.01;-6.8919;109.6756;PEKALONGAN;YELLOW;5;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FW/003 FW/D01/003.01;-6.891528;109.677344;PEKALONGAN;YELLOW;9;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FW/004 FW/D01/004.01;-6.8908;109.6775;PEKALONGAN;YELLOW;7;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FW/005 FW/D02/005.01;-6.8911;109.6757;PEKALONGAN;GREEN;10;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FW/006 FW/D01/006.01;-6.893358;109.677488;PEKALONGAN;YELLOW;9;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_kuning.png
1;ODP-PKL-FW/007 FW/D01/007.01;-6.891056;109.67917;PEKALONGAN;GREEN;26;32;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FW/008 FW/D01/008.01;-6.894588;109.678362;PEKALONGAN;GREEN;32;40;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FW/009 FW/D01/009.01;-6.889791;109.677771;PEKALONGAN;RED;1;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FW/010 FW/D02/010.01;-6.891847;109.678924;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FW/011 FW/D02/011.01;-6.892348;109.678838;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FW/012 FW/D02/012.01;-6.893534;109.679539;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FW/013 FW/D02/013.01;-6.893236;109.67877;PEKALONGAN;RED;1;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FW/014 FW/D02/014.01;-6.89445;109.677239;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FW/015 FW/D02/015.01;-6.894179;109.678286;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FW/016 FW/D02/016.01;-6.893273;109.678198;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FW/017 FW/D01/017.01;-6.891056;109.67917;PEKALONGAN;BLACK;8;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hitam.png
1;ODP-PKL-FW/018 FW/D03/018.01;-6.892117;109.677314;PEKALONGAN;GREEN;6;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FW/019 FW/D03/019.01;-6.891286;109.676687;PEKALONGAN;GREEN;7;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_hijau.png
1;ODP-PKL-FW/020 FW/D03/020.01;-6.891241;109.675477;PEKALONGAN;RED;0;8;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
1;ODP-PKL-FXX/002 FXX/D01/002.01;-6.8872;109.669203;PEKALONGAN;RED;0;16;http://mita-backend-dev.vsan-apps.playcourt.id/images/odp_merah.png
